company_permalink,funding_round_permalink,funding_round_type,raised_amount_usd,name,homepage_url,category_list,status,country_code,state_code,primary_sector,main_sector,count_main_Sec,total_amt_invst_main_Sec
/organization/yatra-online,/funding-round/281679a1da45adb2f5d6a6bdf1665eac,venture,14500000.0,Yatra,http://www.Yatra.com,Travel,operating,IND,10,Travel,Entertainment,33,280830000
/organization/yatra-online,/funding-round/cddcb607fce252c841f7f794839c7e33,venture,5000000.0,Yatra,http://www.Yatra.com,Travel,operating,IND,10,Travel,Entertainment,33,280830000
/organization/apalya,/funding-round/21e89efcaeab1bb1f61323686af357bf,venture,7500000.0,Apalya,http://www.apalya.com/,Content|Digital Media|Entertainment|Mobile|Video Streaming,operating,IND,2,Content,Entertainment,33,280830000
/organization/apalya,/funding-round/fc622ba39384746a32c974c1c5891438,venture,8000000.0,Apalya,http://www.apalya.com/,Content|Digital Media|Entertainment|Mobile|Video Streaming,operating,IND,2,Content,Entertainment,33,280830000
/organization/moonfrog-labs,/funding-round/f476be881f95cf246fc14050242e654d,venture,15000000.0,Moonfrog Labs,http://www.moonfroglabs.com/,Game,operating,IND,19,Game,Entertainment,33,280830000
/organization/collectabillia-com,/funding-round/3f8a09e3a1b7115d5f9d87fa712306b2,venture,7500000.0,Collectabillia.com,https://www.collectabillia.com/,Fashion|Sports,operating,IND,19,Fashion,Entertainment,33,280830000
/organization/collectabillia-com,/funding-round/8c84532aaa164d60c613bfedc5173503,venture,7500000.0,Collectabillia.com,https://www.collectabillia.com/,Fashion|Sports,operating,IND,19,Fashion,Entertainment,33,280830000
/organization/freecultr,/funding-round/2dbe6a774a5083772ad79e5a21272e6a,venture,9000000.0,FREECULTR,http://www.freecultr.com,Fashion|Marketplaces|Mens Specific|Textiles|Women,operating,IND,10,Fashion,Entertainment,33,280830000
/organization/nykaa,/funding-round/3c5cddbebc48a2e55e3f11b3c0b371f0,venture,9500000.0,Nykaa,http://nykaa.com,Fashion,operating,IND,16,Fashion,Entertainment,33,280830000
/organization/valyoo-technologies,/funding-round/02acde3e029c690f8ed7080f1a865a67,venture,10000000.0,Valyoo Technologies,http://www.valyoo.in,Fashion,operating,IND,7,Fashion,Entertainment,33,280830000
/organization/vardhman-textiles,/funding-round/14b5ad9bb5e394a76ad00945fa7aa452,venture,5000000.0,Vardhman Textiles,http://vardhman.com,Fashion,operating,IND,23,Fashion,Entertainment,33,280830000
/organization/yebhi,/funding-round/b55985c3d44073454f5ec467f1171643,venture,12000000.0,Yebhi,http://yebhi.com,Fashion|Gift Card|Home & Garden|Jewelry|Mobile|Online Shopping|Shoes|Sports,operating,IND,10,Fashion,Entertainment,33,280830000
/organization/yebhi,/funding-round/e137d2c6d83ac8193f615b21c9e3eae5,venture,9000000.0,Yebhi,http://yebhi.com,Fashion|Gift Card|Home & Garden|Jewelry|Mobile|Online Shopping|Shoes|Sports,operating,IND,10,Fashion,Entertainment,33,280830000
/organization/zivame-com,/funding-round/9d4cebf6f37a27bab727a819fd5afb7c,venture,6000000.0,Zivame.com,http://www.askforoffer.com,Fashion|Internet|Lingerie,operating,IND,19,Fashion,Entertainment,33,280830000
/organization/zomato,/funding-round/9aa69621dc90860eaa4c5ad2f4581e89,venture,10000000.0,Zomato,https://www.zomato.com/,Content Discovery|Hospitality|Local Search|Restaurants,operating,IND,10,Content Discovery,Entertainment,33,280830000
/organization/sportzvillage,/funding-round/8935f549b4a126ac7f6c84273cd75f57,venture,10000000.0,SportzVillage,http://www.sportzvillage.com/index.html,Events|Media|Sports,operating,IND,16,Events,Entertainment,33,280830000
/organization/smartairtrip,/funding-round/4d2c9536675834b20b36e3ad6aead99f,venture,10000000.0,Smartairtrip,http://smartairtrip.com/,Hotels|Online Reservations|Travel & Tourism,operating,IND,7,Hotels,Entertainment,33,280830000
/organization/chef-s-basket,/funding-round/b4d86bd15405c6a70ebbf724befc214a,venture,6000000.0,Chef's Basket,http://www.chefsbasket.in/,Restaurants,operating,IND,16,Restaurants,Entertainment,33,280830000
/organization/octro-2,/funding-round/adf009d58ab33a2ac3ea792ebb120e71,venture,15000000.0,Octro,http://octro.com,Online Gaming,operating,IND,7,Online Gaming,Entertainment,33,280830000
/organization/livspace,/funding-round/8c6fdd230ae9e06797e722d678f47474,venture,8000000.0,Livspace,http://www.livspace.com/,Interior Design,operating,IND,19,Interior Design,Entertainment,33,280830000
/organization/holidayiq-com,/funding-round/c402dcbdd413b7ea344a5681a4428645,venture,15000000.0,HolidayIQ,http://www.holidayiq.com,Resorts|Surveys|Travel,operating,IND,19,Resorts,Entertainment,33,280830000
/organization/holidayiq-com,/funding-round/dc7808dc9ce1446e2e915fc85125c476,venture,5000000.0,HolidayIQ,http://www.holidayiq.com,Resorts|Surveys|Travel,operating,IND,19,Resorts,Entertainment,33,280830000
/organization/cura-healthcare,/funding-round/9541dbe3d0c92742116ed2873e904353,venture,6000000.0,CURA Healthcare,http://cura.in,Health and Wellness|Hospitals|Manufacturing|Medical Devices,operating,IND,25,Health and Wellness,Health,19,167740000
/organization/cura-healthcare,/funding-round/fc80e3aa5f32fe007fd35f570b0887ed,venture,9000000.0,CURA Healthcare,http://cura.in,Health and Wellness|Hospitals|Manufacturing|Medical Devices,operating,IND,25,Health and Wellness,Health,19,167740000
/organization/cygnus-medicare,/funding-round/065553b66fba530b1a316816c3c4c9d1,venture,9760000.0,Cygnus Medicare,http://www.cygnusmedicare.com/,Health and Wellness,operating,IND,7,Health and Wellness,Health,19,167740000
/organization/eye-q,/funding-round/c6078b2eb1584871318adfa3c4448dcd,venture,9500000.0,Eye-Q,http://eyeqindia.com,Health and Wellness,operating,IND,10,Health and Wellness,Health,19,167740000
/organization/ivy-health-and-life-sciences,/funding-round/2f87bbfa7607026906beabe876148938,venture,12100000.0,Ivy Health and Life Sciences,http://ivyhospital.com,Health and Wellness,operating,IND,23,Health and Wellness,Health,19,167740000
/organization/lybrate,/funding-round/4ef104336df45e95c80caff20538ec84,venture,10200000.0,Lybrate,https://www.lybrate.com/,Health and Wellness,operating,IND,7,Health and Wellness,Health,19,167740000
/organization/milk-mantra,/funding-round/924be083c917d8ac047241c53fdf651b,venture,13080000.0,Milk Mantra,http://www.milkmantra.com,Health and Wellness,operating,IND,21,Health and Wellness,Health,19,167740000
/organization/nephroplus,/funding-round/d7c1421a134f0ba7c6a5a5d658250172,venture,10000000.0,NephroPlus,http://www.nephroplus.com,Health and Wellness,operating,IND,2,Health and Wellness,Health,19,167740000
/organization/sequent-scientific,/funding-round/274bccac2532791f0aac12bd0f9b635c,venture,8400000.0,SeQuent Scientific,http://sequent.in,Cosmetics|Pharmaceuticals|Services,ipo,IND,19,Cosmetics,Health,19,167740000
/organization/forus-health,/funding-round/d1661440b2a7426eb6b6936cd5111992,venture,5000000.0,Forus Health,http://forushealth.com,Health Care,operating,IND,19,Health Care,Health,19,167740000
/organization/forus-health,/funding-round/ec9d6802389ed053dffb07ac9ee8acfd,venture,8400000.0,Forus Health,http://forushealth.com,Health Care,operating,IND,19,Health Care,Health,19,167740000
/organization/medwell-ventures,/funding-round/18d3d07274107d9338d082b99821cec1,venture,10000000.0,Medwell Ventures,http://medwellventures.com/,Health Care|Healthcare Services,operating,IND,19,Health Care,Health,19,167740000
/organization/mydentist,/funding-round/8bc5527b5f83ac34a8aa28c61e439acf,venture,8000000.0,MyDentist,http://mydentist.co.in,Health Care,operating,IND,16,Health Care,Health,19,167740000
/organization/mydentist,/funding-round/b1b5dbefec49800b9791f8974990e41c,venture,10000000.0,MyDentist,http://mydentist.co.in,Health Care,operating,IND,16,Health Care,Health,19,167740000
/organization/portea-medical,/funding-round/c608fef63d3a5f68227b386c0507a293,venture,9000000.0,Portea Medical,http://www.portea.com,Health Care|Healthcare Services|Medical,operating,IND,19,Health Care,Health,19,167740000
/organization/bookmycab,/funding-round/0ab6c67c41d90203d4cf7915cc28c937,venture,6500000.0,Bookmycab,http://bookmycab.com,Public Transportation,operating,IND,16,Public Transportation,Health,19,167740000
/organization/satnav-technologies,/funding-round/afe3b8e89a3a576b33483396bcb315c8,venture,7000000.0,SatNav Technologies,http://www.satnavtechnologies.com,Public Transportation,closed,IND,2,Public Transportation,Health,19,167740000
/organization/hopscotch-4,/funding-round/5e9877df18f0a9234f7c15db50f076ae,venture,10800000.0,Hopscotch,http://www.hopscotch.in/special/FB/Paid,Baby Accessories|Consumer Goods|E-Commerce|Kids|Online Shopping|Retail,operating,IND,16,Baby Accessories,Health,19,167740000
/organization/dogspot,/funding-round/db2c26135d424bdc6fb72983e70ae85b,venture,5000000.0,DogSpot,http://dogspot.in,Pets,operating,IND,10,Pets,Health,19,167740000
/organization/hector-beverages,/funding-round/900e65979f6cfff7f3641f7f6698c35a,venture,8000000.0,Hector Beverages,http://hectorbeverages.com,Consumer Goods|Specialty Foods,operating,IND,10,Consumer Goods,Manufacturing,21,200900000
/organization/id-fresh-food,/funding-round/e73983f3b8d4fc244bd38fbee3156195,venture,5700000.0,iD Fresh Food,http://idspecial.com/,Consumer Goods|Online Shopping|Retail|Specialty Foods,operating,IND,19,Consumer Goods,Manufacturing,21,200900000
/organization/lenskart-com,/funding-round/61dcfa49f9c7fce64986aef3affaa885,venture,10000000.0,Lenskart.com,http://www.lenskart.com,Consumer Goods|Eyewear|Online Shopping,operating,IND,7,Consumer Goods,Manufacturing,21,200900000
/organization/skanray-technologies,/funding-round/1e189972394c2d9fa49eb6297c0fce57,venture,14750000.0,Skanray Technologies,http://skanray.com,Manufacturing,operating,IND,19,Manufacturing,Manufacturing,21,200900000
/organization/somany-ceramics,/funding-round/d73608c269b537a0a76f1a5db7957545,venture,8000000.0,Somany Ceramics,http://somanyceramics.com,Manufacturing,operating,IND,36,Manufacturing,Manufacturing,21,200900000
/organization/dixon-technologies,/funding-round/4706b97ec7264fc01c951a6c0c8de6b9,venture,9350000.0,Dixon Technologies,http://www.dixoninfo.com,Hardware + Software,operating,IND,36,Hardware + Software,Manufacturing,21,200900000
/organization/electronic-payment-and-services,/funding-round/c7087296aaa1e6ee33e9d174022ad444,venture,6000000.0,Electronic Payment and Services (EPS),http://electronicpay.in,Hardware + Software,operating,IND,16,Hardware + Software,Manufacturing,21,200900000
/organization/electronic-payment-and-services,/funding-round/cabd3c8428576ef3018e1c91812a732e,venture,5000000.0,Electronic Payment and Services (EPS),http://electronicpay.in,Hardware + Software,operating,IND,16,Hardware + Software,Manufacturing,21,200900000
/organization/iyogi,/funding-round/1ac13bec9aee1b4d601bfca3f8236f9d,venture,15000000.0,iYogi,http://www.iyogi.com,Computers|Hardware + Software|Information Technology|Tech Field Support,operating,IND,10,Computers,Manufacturing,21,200900000
/organization/iyogi,/funding-round/96d3e0fd7f1ce826cd51991335824bc2,venture,9500000.0,iYogi,http://www.iyogi.com,Computers|Hardware + Software|Information Technology|Tech Field Support,operating,IND,10,Computers,Manufacturing,21,200900000
/organization/qwikcilver-solutions,/funding-round/808e7d242f2fb256fd338f355d476bdc,venture,10000000.0,QwikCilver Solutions,http://qwikcilver.com,Computers|Software,operating,IND,19,Computers,Manufacturing,21,200900000
/organization/grofers-trusted-delivery-partner,/funding-round/1b49726913c4571659a0649c10ec0bf9,venture,10000000.0,Grofers,http://grofers.com,Consumer Electronics|Groceries|Pharmaceuticals|Retail,operating,IND,10,Consumer Electronics,Manufacturing,21,200900000
/organization/letsbuy-com,/funding-round/85dc4a91874b52b5370e2ebe0ce16520,venture,6000000.0,LetsBuy.com,http://www.letsbuy.com,Consumer Electronics|E-Commerce,acquired,IND,10,Consumer Electronics,Manufacturing,21,200900000
/organization/bakers-circle,/funding-round/9725f0dc5dc4bf295cd047b4887a10f5,venture,9600000.0,Bakers Circle,http://www.bakerscircle.co.in/index.html,Food Processing,operating,IND,7,Food Processing,Manufacturing,21,200900000
/organization/chai-point,/funding-round/d40413cd302a9501f87ebcc648675295,venture,10000000.0,Chai Point,http://chaipoint.com/,Food Processing,operating,IND,19,Food Processing,Manufacturing,21,200900000
/organization/mamagoto,/funding-round/8ff82f28edb491f7af606a20ef390af2,venture,10000000.0,Mamagoto,http://www.mamagoto.in/,Food Processing,operating,IND,7,Food Processing,Manufacturing,21,200900000
/organization/veeba-foods,/funding-round/09897a7c2739cb6d7f923b517023f4a3,venture,6000000.0,Veeba Foods,http://www.veeba.in,Food Processing,operating,IND,7,Food Processing,Manufacturing,21,200900000
/organization/yuhi-hospitality,/funding-round/67f8ee43e605335e111aab41ba4846fc,venture,15000000.0,YUHI Hospitality,http://www.yuhihospitality.com/index.php,Food Processing,operating,IND,10,Food Processing,Manufacturing,21,200900000
/organization/speakwell-enterprises,/funding-round/19cbf81d9a92002b425f6fa1f687abe1,venture,10000000.0,Speakwell Enterprises,http://speakwell.co.in,Communications Infrastructure|Language Learning|Professional Networking,operating,IND,16,Communications Infrastructure,Manufacturing,21,200900000
/organization/power-mech-projects,/funding-round/00161c80dde2459f9fa5b289c657c0dd,venture,13000000.0,Power Mech Projects,http://www.powermechprojects.in/,Construction,operating,IND,2,Construction,Manufacturing,21,200900000
/organization/zopnow,/funding-round/a0fa8c6ccaa3f11f3f0f196e03ff7449,venture,10000000.0,ZopNow,http://www.zopnow.com,Groceries|Logistics,operating,IND,19,Groceries,Manufacturing,21,200900000
/organization/chillr-2,/funding-round/c5477ed0c5d0f47db4d010094abcd317,venture,6000000.0,Chillr,http://chillr.in,Apps|Banking|Mobile Payments,operating,IND,13,Apps,"News, Search and Messaging",52,433834545
/organization/jugnoo,/funding-round/89fc1dc3e31be5732df0fcabca9a0c08,venture,5000000.0,JUGNOO,https://jugnoo.in/#/,Apps|Social Business|Software,operating,IND,5,Apps,"News, Search and Messaging",52,433834545
/organization/peppertap,/funding-round/2c5621fec872c82f48ebbab0b7cfa6a0,venture,10000000.0,PepperTap,http://www.peppertap.com,Apps|Groceries|Online Shopping,operating,IND,10,Apps,"News, Search and Messaging",52,433834545
/organization/tinyowl-technology,/funding-round/6139214390beddb0910642f6c5bf27b6,venture,7665775.0,TinyOwl Technology,http://tinyowl.com/,Apps|Mobile|Specialty Foods,operating,IND,16,Apps,"News, Search and Messaging",52,433834545
/organization/urbanclap,/funding-round/9aed96d15d4c1588f2ad0c294da9b867,venture,10000000.0,UrbanClap,https://www.urbanclap.com,Apps,operating,IND,7,Apps,"News, Search and Messaging",52,433834545
/organization/babajob,/funding-round/b72eaac5ea12ac0f50573ac3d6d46b8d,venture,10000000.0,Babajob,http://www.babajob.com,Curated Web|Information Technology|Services|Staffing Firms,operating,IND,19,Curated Web,"News, Search and Messaging",52,433834545
/organization/bharat-matrimony,/funding-round/e37673bc7b0f1dfd3782f8f7abdb9ec8,venture,11750000.0,Bharat Matrimony,http://www.bharatmatrimony.com,Curated Web|Match-Making,operating,IND,25,Curated Web,"News, Search and Messaging",52,433834545
/organization/bluestone-com,/funding-round/452a7fc1f34df2d3dcda4e28234bc671,venture,5000000.0,Bluestone.com,http://bluestone.com,Curated Web,operating,IND,19,Curated Web,"News, Search and Messaging",52,433834545
/organization/bluestone-com,/funding-round/f5b252d6442ce231bb01586ca1821f63,venture,10000000.0,Bluestone.com,http://bluestone.com,Curated Web,operating,IND,19,Curated Web,"News, Search and Messaging",52,433834545
/organization/fourinteractive,/funding-round/a0ef5f6e0c69a9060c1649c076999336,venture,10000000.0,Four Interactive,http://www.fourint.com,Curated Web,operating,IND,19,Curated Web,"News, Search and Messaging",52,433834545
/organization/localbanya,/funding-round/087fbb346606a864c03199ec3189e67b,venture,5000000.0,LocalBanya,http://localbanya.com,Curated Web,operating,IND,16,Curated Web,"News, Search and Messaging",52,433834545
/organization/localoye,/funding-round/b56bf538e5e50ae038359a6334862a5a,venture,5000000.0,LocalOye,http://localoye.com,Curated Web,operating,IND,16,Curated Web,"News, Search and Messaging",52,433834545
/organization/mobikwik,/funding-round/6cb899c717aab8ff314ca4b257124377,venture,5000000.0,MobiKwik,http://www.mobikwik.com,Curated Web|Internet|Mobile|Mobile Payments|Payments|Service Providers|Telecommunications,operating,IND,10,Curated Web,"News, Search and Messaging",52,433834545
/organization/money-on-mobile,/funding-round/fe6c80376b0e82118d2716049a1f411c,venture,10000000.0,Money On Mobile,http://www.money-on-mobile.net,Curated Web|Mobile,operating,IND,16,Curated Web,"News, Search and Messaging",52,433834545
/organization/people-interactive-india,/funding-round/676779479b50d51083380efe537c2647,venture,8000000.0,People Interactive (India),,Curated Web,operating,IND,16,Curated Web,"News, Search and Messaging",52,433834545
/organization/quikr-india,/funding-round/9e35c5ba470175ec270fa3f0a91b861d,venture,8000000.0,Quikr,http://www.quikr.com,Curated Web,operating,IND,16,Curated Web,"News, Search and Messaging",52,433834545
/organization/quikr-india,/funding-round/c1fe5a6efa7446f94011ea1fc7e85b31,venture,6000000.0,Quikr,http://www.quikr.com,Curated Web,operating,IND,16,Curated Web,"News, Search and Messaging",52,433834545
/organization/redbus-in,/funding-round/484ff1c76277bcd7e4735e873201ed5f,venture,6428770.0,redBus.in,http://www.redbus.in,Curated Web,acquired,IND,19,Curated Web,"News, Search and Messaging",52,433834545
/organization/reviews42,/funding-round/6a48bc19efeeebae749cb5ac7a94c945,venture,5000000.0,Reviews42,http://www.reviews42.com,Curated Web|Reviews and Recommendations,operating,IND,7,Curated Web,"News, Search and Messaging",52,433834545
/organization/wooplr,/funding-round/fbf708f52d42786c92e90c60a5b86de2,venture,5000000.0,Wooplr,http://www.wooplr.com,Curated Web|Social Buying,operating,IND,19,Curated Web,"News, Search and Messaging",52,433834545
/organization/ezetap,/funding-round/e83111429b478da4bb431302547c5be0,venture,8000000.0,Ezetap,http://www.ezetap.com,Mobile,operating,IND,19,Mobile,"News, Search and Messaging",52,433834545
/organization/gupshup-technology-india-pvt-ltd,/funding-round/71721a78fc81dfa670cd197fe1b212f7,venture,11000000.0,GupShup,http://gupshup.me,Mobile,operating,IND,16,Mobile,"News, Search and Messaging",52,433834545
/organization/gupshup-technology-india-pvt-ltd,/funding-round/a7ef11d7ccf8a17f6a3e632719eb2fd0,venture,12000000.0,GupShup,http://gupshup.me,Mobile,operating,IND,16,Mobile,"News, Search and Messaging",52,433834545
